Current Period,Customer ID,Periods Active,Current Customer (Y/N),Period Acquired,Period Terminated,Acquisition Channel,Sector,Referred (Y/N),Premium (Y/N),Region,Co. Age,Size,No. Maker Contracts,No. Advanced Contracts,"Revenue, Total",Maker Revenue,Advanced Revenue,Expected CLV
9,3149,1,N,6,7,Internal,Automotive,N,N,Southeast,0-5yrs,Medium,1,0,21000,21000,0,464890
9,3150,3,Y,6,,Internal,Automotive,N,N,Southwest,0-5yrs,Small,1,0,21000,21000,0,66491
9,3151,1,N,6,7,Internal,Automotive,N,N,West,6-10yrs,Small,1,1,50000,21000,29000,35589
9,3152,2,N,6,8,Internal,Automotive,N,N,Northeast,6-10yrs,Small,1,0,21000,21000,0,45106
9,3153,1,N,6,7,Internal,Automotive,N,N,Southwest,10+yrs,Large,1,0,21000,21000,0,5575
9,3154,1,N,6,7,Internal,Automotive,N,N,Midwest,0-5yrs,Large,0,1,29000,0,29000,7080
9,3155,3,Y,6,,Internal,Automotive,N,Y,Northeast,6-10yrs,Large,1,0,32000,32000,0,216280
9,3156,1,N,6,7,Internal,Automotive,N,N,Midwest,0-5yrs,Small,1,0,21000,21000,0,64056
9,3157,1,N,6,7,Internal,Automotive,N,Y,Southwest,6-10yrs,Small,1,0,32000,32000,0,322290
9,3158,1,N,6,7,Internal,Automotive,N,Y,Southwest,0-5yrs,Large,0,1,40000,0,40000,468559
9,3159,1,N,6,7,Internal,Automotive,N,Y,Midwest,6-10yrs,Large,1,0,32000,32000,0,15575
9,3160,1,N,6,7,Internal,Automotive,N,Y,West,0-5yrs,Small,0,1,40000,0,40000,20152
9,3161,3,Y,6,,Internal,Automotive,N,N,Southwest,0-5yrs,Medium,0,3,87000,0,87000,84859
9,3162,3,Y,6,,Internal,Automotive,N,Y,Southeast,0-5yrs,Small,2,0,64000,64000,0,241602
9,3163,2,N,6,8,Internal,Automotive,N,N,Midwest,10+yrs,Small,0,1,29000,0,29000,82555
9,3164,1,N,6,7,Internal,Automotive,N,Y,Southwest,10+yrs,Medium,1,0,32000,32000,0,33657
9,3165,1,N,6,7,Internal,Automotive,N,N,Midwest,10+yrs,Small,2,1,71000,42000,29000,28321
9,3166,2,N,6,8,Internal,Automotive,N,N,West,0-5yrs,Medium,1,0,21000,21000,0,43420
9,3167,3,Y,6,,Internal,Automotive,N,N,Southwest,0-5yrs,Small,2,3,129000,42000,87000,47538
9,3168,3,Y,6,,Internal,Automotive,N,Y,Southeast,0-5yrs,Small,2,0,64000,64000,0,163744
9,3169,1,N,6,7,Internal,Automotive,N,N,Southeast,10+yrs,Large,1,0,21000,21000,0,20442
9,3170,3,Y,6,,Internal,Automotive,N,N,Southwest,0-5yrs,Medium,1,3,108000,21000,87000,139483
9,3171,2,N,6,8,Internal,Automotive,N,N,Midwest,10+yrs,Small,0,1,29000,0,29000,399929
9,3172,3,Y,6,,Internal,Automotive,N,Y,Southeast,6-10yrs,Medium,1,0,32000,32000,0,69621
9,3173,3,Y,6,,Internal,Automotive,N,N,West,0-5yrs,Small,2,1,71000,42000,29000,350976
9,3174,2,N,6,8,Internal,Automotive,N,Y,Southeast,6-10yrs,Small,0,2,80000,0,80000,55451
9,3175,1,N,6,7,Internal,Automotive,N,N,Southwest,6-10yrs,Small,1,0,21000,21000,0,32085
9,3176,3,Y,6,,Internal,Automotive,N,N,West,0-5yrs,Small,1,2,79000,21000,58000,132060
9,3177,2,N,6,8,Internal,Automotive,N,N,Southeast,0-5yrs,Small,1,1,50000,21000,29000,87431
9,3178,1,N,6,7,Internal,Automotive,N,Y,Southeast,0-5yrs,Medium,2,0,64000,64000,0,103534
9,3179,1,N,6,7,Internal,Automotive,N,Y,Southwest,0-5yrs,Large,1,3,152000,32000,120000,108601
9,3180,2,N,6,8,Internal,Automotive,N,Y,West,10+yrs,Small,1,0,32000,32000,0,156586
9,3181,1,N,6,7,Internal,Automotive,N,N,Midwest,6-10yrs,Small,0,1,29000,0,29000,293448
9,3182,3,Y,6,,Internal,Automotive,N,N,Midwest,6-10yrs,Small,2,2,100000,42000,58000,35398
9,3183,3,Y,6,,Internal,Automotive,N,N,Midwest,0-5yrs,Small,1,2,79000,21000,58000,110875
9,3184,1,N,6,7,Internal,Automotive,N,Y,West,10+yrs,Small,1,0,32000,32000,0,15053
9,3185,2,N,6,8,Internal,Automotive,N,N,Southeast,0-5yrs,Small,1,1,50000,21000,29000,56524
9,3186,3,Y,6,,Internal,Automotive,N,Y,West,0-5yrs,Small,2,1,104000,64000,40000,123295
9,3187,1,N,6,7,Internal,Automotive,N,Y,West,0-5yrs,Small,1,0,32000,32000,0,73487
9,3188,1,N,6,7,Internal,Automotive,N,N,West,0-5yrs,Medium,1,0,21000,21000,0,124475
9,3189,2,N,6,8,Internal,Automotive,N,Y,Midwest,0-5yrs,Small,1,0,32000,32000,0,37898
9,3190,3,Y,6,,Internal,Automotive,N,Y,West,6-10yrs,Medium,0,1,40000,0,40000,87324
9,3191,1,N,6,7,Internal,Automotive,N,Y,Northeast,6-10yrs,Large,1,0,32000,32000,0,122633
9,3192,1,N,6,7,Internal,Automotive,N,Y,Midwest,6-10yrs,Small,1,0,32000,32000,0,106575
9,3193,2,N,6,8,Internal,Automotive,N,N,Southwest,6-10yrs,Small,2,0,42000,42000,0,374390
9,3194,1,N,6,7,Internal,Automotive,N,Y,Southeast,0-5yrs,Small,1,0,32000,32000,0,229833
9,3195,3,Y,6,,Internal,Automotive,N,N,West,0-5yrs,Small,0,3,87000,0,87000,43628
9,3196,1,N,6,7,Internal,Automotive,N,Y,Northeast,10+yrs,Medium,1,0,32000,32000,0,22888
9,3197,3,Y,6,,Internal,Automotive,N,N,Northeast,10+yrs,Small,3,1,92000,63000,29000,96337
9,3198,1,N,6,7,Internal,Automotive,N,N,Northeast,10+yrs,Small,2,1,71000,42000,29000,53118
9,3199,1,N,6,7,Internal,Automotive,N,Y,Northeast,0-5yrs,Medium,0,2,80000,0,80000,134112
9,3200,1,N,6,7,Internal,Automotive,N,N,Southwest,0-5yrs,Medium,1,0,21000,21000,0,56471
9,3201,1,N,6,7,Internal,Automotive,N,N,Midwest,0-5yrs,Small,1,1,50000,21000,29000,21235
9,3202,1,N,6,7,Internal,Automotive,N,Y,Midwest,0-5yrs,Small,0,1,40000,0,40000,11150
9,3203,1,N,6,7,Internal,Automotive,N,Y,Southeast,0-5yrs,Small,0,1,40000,0,40000,0
9,3204,3,Y,6,,Internal,Automotive,N,N,Northeast,0-5yrs,Medium,1,0,21000,21000,0,131414
9,3205,3,Y,6,,Internal,Automotive,N,N,Midwest,10+yrs,Large,1,0,21000,21000,0,28619
9,3206,1,N,6,7,Internal,Automotive,N,Y,Southeast,0-5yrs,Small,0,1,40000,0,40000,82710
9,3207,3,Y,6,,Internal,Automotive,N,Y,Southeast,0-5yrs,Small,1,0,32000,32000,0,61803
9,3208,1,N,6,7,Internal,Automotive,N,N,Southeast,0-5yrs,Small,1,1,50000,21000,29000,13451
9,3209,2,N,6,8,Internal,Automotive,N,Y,Northeast,6-10yrs,Medium,0,1,40000,0,40000,48778
9,3210,2,N,6,8,Internal,Automotive,N,Y,West,10+yrs,Medium,1,2,112000,32000,80000,61074
9,3211,3,Y,6,,Internal,Automotive,N,Y,West,6-10yrs,Medium,0,2,80000,0,80000,155410
9,3212,3,Y,6,,Internal,Automotive,N,Y,Southeast,0-5yrs,Medium,1,0,32000,32000,0,66075
9,3213,3,Y,6,,Internal,Automotive,N,N,West,0-5yrs,Large,2,1,71000,42000,29000,106685
9,3214,3,Y,6,,Internal,Automotive,N,Y,West,6-10yrs,Large,0,2,80000,0,80000,267462
9,3215,1,N,6,7,Internal,Automotive,N,Y,Southeast,10+yrs,Small,1,0,32000,32000,0,27293
9,3216,2,N,6,8,Internal,Automotive,N,Y,Southwest,6-10yrs,Small,2,0,64000,64000,0,216006
9,3217,3,Y,6,,Internal,Automotive,N,Y,Midwest,0-5yrs,Large,1,0,32000,32000,0,112352
9,3218,1,N,6,7,Internal,Automotive,N,Y,Southwest,6-10yrs,Small,2,0,64000,64000,0,142338
9,3219,1,N,6,7,Internal,Automotive,N,N,Southeast,0-5yrs,Small,2,2,100000,42000,58000,128557
9,3220,1,N,6,7,Internal,Automotive,N,N,Southeast,6-10yrs,Small,1,0,21000,21000,0,89891
9,3221,1,N,6,7,Internal,Automotive,N,Y,Midwest,10+yrs,Large,0,1,40000,0,40000,88519
9,3222,1,N,6,7,Internal,Automotive,N,N,Midwest,6-10yrs,Medium,2,1,71000,42000,29000,204561
9,3223,3,Y,6,,Internal,Automotive,N,N,Northeast,6-10yrs,Small,1,0,21000,21000,0,407164
9,3224,1,N,6,7,Internal,Automotive,N,Y,Southwest,10+yrs,Small,1,0,32000,32000,0,95640
9,3225,1,N,6,7,Internal,Automotive,N,N,West,6-10yrs,Medium,0,1,29000,0,29000,8081
9,3226,1,N,6,7,Internal,Automotive,N,Y,Southwest,10+yrs,Small,1,0,32000,32000,0,107141
9,3227,1,N,6,7,Internal,Automotive,N,Y,Northeast,0-5yrs,Medium,1,0,32000,32000,0,40051
9,3228,1,N,6,7,Internal,Automotive,N,Y,Southwest,10+yrs,Large,1,0,32000,32000,0,45709
9,3229,1,N,6,7,Internal,Automotive,N,N,Southeast,6-10yrs,Small,1,0,21000,21000,0,30145
9,3230,2,N,6,8,Internal,Automotive,N,Y,Southeast,6-10yrs,Small,2,1,104000,64000,40000,44617
9,3231,3,Y,6,,Internal,Automotive,N,N,Midwest,6-10yrs,Medium,1,0,21000,21000,0,69090
9,3232,3,Y,6,,Internal,Automotive,N,Y,Southeast,0-5yrs,Medium,0,1,40000,0,40000,47831
9,3233,2,N,6,8,Internal,Automotive,N,Y,Southeast,10+yrs,Small,1,0,32000,32000,0,56776
9,3234,3,Y,6,,Internal,Automotive,N,N,Midwest,0-5yrs,Small,3,4,179000,63000,116000,491254
9,3235,3,Y,6,,Internal,Automotive,N,N,Southeast,0-5yrs,Small,2,4,158000,42000,116000,160739
9,3236,2,N,6,8,Internal,Automotive,N,Y,Southeast,0-5yrs,Medium,5,0,160000,160000,0,179460
9,3237,1,N,6,7,Internal,Automotive,N,N,Northeast,0-5yrs,Medium,1,0,21000,21000,0,58875
9,3238,3,Y,6,,Internal,Automotive,N,N,Southeast,6-10yrs,Small,5,0,105000,105000,0,259551
9,3239,1,N,6,7,Internal,Automotive,N,N,Midwest,10+yrs,Medium,3,0,63000,63000,0,138857
9,3240,3,Y,6,,Internal,Automotive,N,Y,Southwest,10+yrs,Small,3,0,96000,96000,0,63758
9,3241,1,N,6,7,Internal,Automotive,N,Y,Midwest,0-5yrs,Small,1,0,32000,32000,0,320536
9,3242,2,N,6,8,Internal,Automotive,N,Y,Northeast,6-10yrs,Medium,1,1,72000,32000,40000,159777
9,3243,3,Y,6,,Internal,Automotive,N,N,Midwest,6-10yrs,Small,1,1,50000,21000,29000,30552
9,3244,2,N,6,8,Internal,Automotive,N,Y,Southeast,6-10yrs,Large,2,2,144000,64000,80000,86046
9,3339,2,Y,7,,Referral,Automotive,Y,N,Southwest,6-10yrs,Medium,1,0,21000,21000,0,59801
9,3340,2,Y,7,,External,Automotive,N,Y,Southeast,0-5yrs,Small,1,1,72000,32000,40000,71274
9,3341,1,N,7,8,External,Automotive,N,N,Northeast,0-5yrs,Small,1,2,79000,21000,58000,43865
9,3342,1,N,7,8,External,Automotive,N,Y,West,6-10yrs,Large,2,1,104000,64000,40000,42318
9,3343,1,N,7,8,External,Automotive,N,N,Midwest,0-5yrs,Medium,1,0,21000,21000,0,144686
9,3344,1,N,7,8,External,Automotive,N,Y,Midwest,6-10yrs,Small,2,1,104000,64000,40000,175906
9,3345,1,N,7,8,External,Automotive,N,Y,Northeast,0-5yrs,Small,1,0,32000,32000,0,107346
9,3346,1,N,7,8,External,Automotive,N,Y,Southeast,0-5yrs,Small,1,0,32000,32000,0,341127
9,3347,2,Y,7,,External,Automotive,N,N,Southwest,10+yrs,Medium,2,0,42000,42000,0,166890
9,3348,2,Y,7,,External,Automotive,N,N,Southwest,6-10yrs,Small,5,1,134000,105000,29000,291311
9,3349,1,N,7,8,External,Automotive,N,Y,Southwest,0-5yrs,Small,1,2,112000,32000,80000,54105
9,3350,1,N,7,8,External,Automotive,N,Y,West,0-5yrs,Small,1,0,32000,32000,0,49124
9,3351,1,N,7,8,External,Automotive,N,N,Southeast,0-5yrs,Medium,2,0,42000,42000,0,34505
9,3352,1,N,7,8,External,Automotive,N,Y,Northeast,6-10yrs,Medium,0,1,40000,0,40000,14188
9,3353,1,N,7,8,External,Automotive,N,Y,Midwest,10+yrs,Medium,1,0,32000,32000,0,109658
9,3354,1,N,7,8,External,Automotive,N,N,West,6-10yrs,Medium,1,1,50000,21000,29000,285677
9,3355,1,N,7,8,External,Automotive,N,N,Southeast,6-10yrs,Medium,1,0,21000,21000,0,38008
9,3356,1,N,7,8,External,Automotive,N,N,Northeast,6-10yrs,Small,1,0,21000,21000,0,1858
9,3357,2,Y,7,,External,Automotive,N,N,Southwest,0-5yrs,Small,1,2,79000,21000,58000,119094
9,3358,2,Y,7,,External,Automotive,N,N,West,6-10yrs,Medium,2,1,71000,42000,29000,74308
9,3359,1,N,7,8,External,Automotive,N,N,Midwest,0-5yrs,Medium,1,1,50000,21000,29000,92044
9,3360,2,Y,7,,External,Automotive,N,Y,Midwest,6-10yrs,Small,1,0,32000,32000,0,82835
9,3361,2,Y,7,,External,Automotive,N,Y,Midwest,6-10yrs,Small,1,1,72000,32000,40000,65572
9,3362,1,N,7,8,External,Automotive,N,N,Southeast,0-5yrs,Small,1,0,21000,21000,0,16814
9,3363,2,Y,7,,External,Automotive,N,Y,Midwest,0-5yrs,Small,0,1,40000,0,40000,50372
9,3364,2,Y,7,,External,Automotive,N,Y,Midwest,10+yrs,Small,0,1,40000,0,40000,31745
9,3365,1,N,7,8,External,Automotive,N,Y,West,0-5yrs,Small,0,1,40000,0,40000,49541
9,3366,2,Y,7,,External,Automotive,N,Y,Southwest,10+yrs,Small,1,1,72000,32000,40000,12010
9,3367,1,N,7,8,External,Automotive,N,Y,West,0-5yrs,Small,1,0,32000,32000,0,9167
9,3368,2,Y,7,,External,Automotive,N,Y,West,0-5yrs,Small,1,1,72000,32000,40000,166332
9,3369,1,N,7,8,External,Automotive,N,N,Southwest,10+yrs,Small,1,0,21000,21000,0,126035
9,3370,2,Y,7,,External,Automotive,N,Y,West,0-5yrs,Small,1,0,32000,32000,0,25487
9,3371,1,N,7,8,External,Automotive,N,N,Southwest,6-10yrs,Large,1,0,21000,21000,0,19744
9,3372,2,Y,7,,External,Automotive,N,Y,West,6-10yrs,Medium,1,0,32000,32000,0,71991
9,3373,2,Y,7,,External,Automotive,N,N,Midwest,0-5yrs,Large,0,2,58000,0,58000,77379
9,3374,1,N,7,8,External,Automotive,N,N,Southeast,10+yrs,Medium,1,0,21000,21000,0,94234
9,3375,2,Y,7,,External,Automotive,N,Y,Northeast,6-10yrs,Small,2,0,64000,64000,0,220500
9,3376,1,N,7,8,External,Automotive,N,N,Midwest,0-5yrs,Large,1,0,21000,21000,0,11482
9,3377,1,N,7,8,External,Automotive,N,N,Southwest,6-10yrs,Small,1,0,21000,21000,0,163391
9,3378,1,N,7,8,External,Automotive,N,Y,Southwest,0-5yrs,Medium,0,2,80000,0,80000,44745
9,3379,1,N,7,8,External,Automotive,N,Y,Southwest,0-5yrs,Small,2,1,104000,64000,40000,87026
9,3380,1,N,7,8,External,Automotive,N,N,Southeast,6-10yrs,Large,1,0,21000,21000,0,49930
9,3381,1,N,7,8,External,Automotive,N,N,West,0-5yrs,Small,1,0,21000,21000,0,132604
9,3382,1,N,7,8,External,Automotive,N,Y,Midwest,6-10yrs,Medium,1,0,32000,32000,0,67645
9,3383,2,Y,7,,External,Automotive,N,Y,Midwest,0-5yrs,Small,1,0,32000,32000,0,8170
9,3384,1,N,7,8,External,Automotive,N,N,Southeast,10+yrs,Large,1,0,21000,21000,0,28822
9,3385,2,Y,7,,External,Automotive,N,Y,Southeast,6-10yrs,Medium,1,0,32000,32000,0,91895
9,3386,2,Y,7,,External,Automotive,N,Y,Northeast,0-5yrs,Small,1,0,32000,32000,0,101010
9,3387,1,N,7,8,External,Automotive,N,N,Northeast,0-5yrs,Small,0,1,29000,0,29000,27728
9,3388,2,Y,7,,External,Automotive,N,N,Southwest,0-5yrs,Medium,0,3,87000,0,87000,650140
9,3389,1,N,7,8,External,Automotive,N,N,Southwest,10+yrs,Small,0,1,29000,0,29000,231188
9,3390,2,Y,7,,External,Automotive,N,Y,Southwest,6-10yrs,Medium,1,0,32000,32000,0,41573
9,3391,2,Y,7,,External,Automotive,N,N,Northeast,10+yrs,Small,1,0,21000,21000,0,54184
9,3392,1,N,7,8,External,Automotive,N,N,Midwest,0-5yrs,Small,0,1,29000,0,29000,176684
9,3393,1,N,7,8,External,Automotive,N,Y,Northeast,0-5yrs,Small,1,1,72000,32000,40000,230474
9,3394,2,Y,7,,External,Automotive,N,N,Southwest,10+yrs,Medium,1,0,21000,21000,0,158651
9,3395,1,N,7,8,External,Automotive,N,Y,Southeast,6-10yrs,Small,2,0,64000,64000,0,515070
9,3396,1,N,7,8,External,Automotive,N,Y,Midwest,0-5yrs,Medium,0,1,40000,0,40000,38858
9,3397,2,Y,7,,External,Automotive,N,Y,Northeast,0-5yrs,Medium,1,0,32000,32000,0,22698
9,3398,2,Y,7,,External,Automotive,N,Y,Midwest,0-5yrs,Small,0,1,40000,0,40000,33289
9,3399,2,Y,7,,External,Automotive,N,Y,Southwest,10+yrs,Small,1,0,32000,32000,0,27876
9,3400,1,N,7,8,External,Automotive,N,N,Midwest,0-5yrs,Medium,0,1,29000,0,29000,233048
9,3401,1,N,7,8,External,Automotive,N,N,Midwest,0-5yrs,Large,1,0,21000,21000,0,145211
9,3402,1,N,7,8,External,Automotive,N,Y,Northeast,0-5yrs,Small,1,0,32000,32000,0,56726
9,3403,1,N,7,8,External,Automotive,N,Y,Northeast,0-5yrs,Small,1,0,32000,32000,0,122895
9,3404,1,N,7,8,External,Automotive,N,Y,West,0-5yrs,Medium,1,0,32000,32000,0,82749
9,3405,2,Y,7,,External,Automotive,N,Y,West,6-10yrs,Large,2,0,64000,64000,0,11681
9,3406,2,Y,7,,External,Automotive,N,Y,Midwest,6-10yrs,Small,1,0,32000,32000,0,72457
9,3407,1,N,7,8,External,Automotive,N,Y,Midwest,0-5yrs,Small,1,0,32000,32000,0,56710
9,3408,2,Y,7,,External,Automotive,N,Y,Northeast,0-5yrs,Small,0,3,120000,0,120000,25407
9,3409,1,N,7,8,External,Automotive,N,Y,Southeast,6-10yrs,Small,2,0,64000,64000,0,200693
9,3410,1,N,7,8,External,Automotive,N,Y,Southwest,0-5yrs,Small,3,0,96000,96000,0,154956
9,3411,1,N,7,8,External,Automotive,N,N,Northeast,10+yrs,Medium,1,0,21000,21000,0,46458
9,3412,2,Y,7,,External,Automotive,N,Y,Northeast,0-5yrs,Medium,4,2,208000,128000,80000,310819
9,3413,1,N,7,8,External,Automotive,N,Y,West,10+yrs,Small,0,1,40000,0,40000,14668
9,3414,2,Y,7,,External,Automotive,N,N,Southwest,0-5yrs,Small,4,1,113000,84000,29000,124158
9,3415,1,N,7,8,External,Automotive,N,Y,Southeast,6-10yrs,Small,1,0,32000,32000,0,42917
9,3416,1,N,7,8,External,Automotive,N,Y,Northeast,6-10yrs,Medium,0,2,80000,0,80000,96519
9,3417,1,N,7,8,External,Automotive,N,N,Midwest,0-5yrs,Small,1,0,21000,21000,0,19062
9,3418,2,Y,7,,External,Automotive,N,Y,West,6-10yrs,Small,3,0,96000,96000,0,58635
9,3419,2,Y,7,,External,Automotive,N,Y,Northeast,0-5yrs,Small,1,1,72000,32000,40000,18694
9,3420,1,N,7,8,External,Automotive,N,N,Northeast,10+yrs,Medium,1,0,21000,21000,0,80272
9,3421,1,N,7,8,External,Automotive,N,Y,Southeast,0-5yrs,Small,1,0,32000,32000,0,173468
9,3422,2,Y,7,,External,Automotive,N,Y,Northeast,10+yrs,Large,1,1,72000,32000,40000,58673
9,3423,1,N,7,8,External,Automotive,N,N,Midwest,6-10yrs,Small,1,0,21000,21000,0,65517
9,3424,2,Y,7,,External,Automotive,N,Y,Southeast,0-5yrs,Small,0,1,40000,0,40000,49401
9,3425,1,N,7,8,External,Automotive,N,Y,Southeast,6-10yrs,Small,1,0,32000,32000,0,147405
9,3426,1,N,7,8,External,Automotive,N,N,Southwest,10+yrs,Small,1,2,79000,21000,58000,40531
9,3427,2,Y,7,,External,Automotive,N,N,Midwest,0-5yrs,Medium,2,1,71000,42000,29000,75367
9,3428,2,Y,7,,External,Automotive,N,Y,Southeast,6-10yrs,Large,1,0,32000,32000,0,44382
9,3429,2,Y,7,,External,Automotive,N,Y,West,6-10yrs,Medium,2,0,64000,64000,0,461761
9,3430,2,Y,7,,External,Automotive,N,Y,West,0-5yrs,Large,1,2,112000,32000,80000,76157
9,3431,2,Y,7,,External,Automotive,N,N,Midwest,10+yrs,Small,1,0,21000,21000,0,49086
9,3432,2,Y,7,,External,Automotive,N,N,West,0-5yrs,Small,1,0,21000,21000,0,17559
9,3433,1,N,7,8,External,Automotive,N,Y,Southwest,0-5yrs,Medium,1,0,32000,32000,0,32270
9,3434,2,Y,7,,External,Automotive,N,Y,West,10+yrs,Medium,2,1,104000,64000,40000,158517
9,3435,1,N,7,8,External,Automotive,N,Y,Northeast,0-5yrs,Small,1,0,32000,32000,0,244509
9,3436,2,Y,7,,External,Automotive,N,Y,Southwest,0-5yrs,Small,1,0,32000,32000,0,94401
9,3437,2,Y,7,,External,Automotive,N,N,Northeast,0-5yrs,Medium,1,1,50000,21000,29000,63885
9,3438,2,Y,7,,External,Automotive,N,Y,Northeast,0-5yrs,Medium,1,0,32000,32000,0,328555
9,3439,2,Y,7,,External,Automotive,N,N,Midwest,10+yrs,Small,1,0,21000,21000,0,138526
9,3440,2,Y,7,,External,Automotive,N,N,Southeast,0-5yrs,Medium,1,0,21000,21000,0,11887
9,3441,2,Y,7,,External,Automotive,N,Y,Southwest,10+yrs,Medium,1,0,32000,32000,0,55437
9,3442,1,N,7,8,External,Automotive,N,N,Southwest,0-5yrs,Large,1,1,50000,21000,29000,364247
9,3443,1,N,7,8,External,Automotive,N,N,Midwest,6-10yrs,Small,1,0,21000,21000,0,48463
9,3444,2,Y,7,,External,Automotive,N,N,Northeast,6-10yrs,Small,1,1,50000,21000,29000,18581
9,3445,2,Y,7,,External,Automotive,N,N,West,10+yrs,Small,1,1,50000,21000,29000,144631
9,3446,2,Y,7,,External,Automotive,N,N,Southwest,0-5yrs,Small,2,1,71000,42000,29000,29592
9,3447,1,N,7,8,External,Automotive,N,N,Southeast,0-5yrs,Small,1,0,21000,21000,0,136374
9,3448,1,N,7,8,External,Automotive,N,Y,West,10+yrs,Small,0,1,40000,0,40000,153742
9,3449,2,Y,7,,External,Automotive,N,N,Southeast,0-5yrs,Medium,0,1,29000,0,29000,214508
9,3450,2,Y,7,,External,Automotive,N,N,Southwest,0-5yrs,Small,1,0,21000,21000,0,12920
9,3451,2,Y,7,,External,Automotive,N,Y,Southeast,0-5yrs,Small,1,0,32000,32000,0,65533
9,3452,2,Y,7,,External,Automotive,N,Y,Southwest,6-10yrs,Medium,1,0,32000,32000,0,14867
9,3453,2,Y,7,,External,Automotive,N,Y,Midwest,0-5yrs,Small,0,2,80000,0,80000,186341
9,3454,1,N,7,8,External,Automotive,N,Y,Northeast,0-5yrs,Medium,1,2,112000,32000,80000,118706
9,3455,2,Y,7,,External,Automotive,N,Y,Southeast,6-10yrs,Small,2,0,64000,64000,0,139664
9,3456,1,N,7,8,External,Automotive,N,N,Southeast,0-5yrs,Small,1,0,21000,21000,0,119746
9,3457,1,N,7,8,External,Automotive,N,Y,Northeast,6-10yrs,Medium,0,2,80000,0,80000,175440
9,3458,1,N,7,8,External,Automotive,N,N,Southwest,10+yrs,Small,1,0,21000,21000,0,128585
9,3459,2,Y,7,,External,Automotive,N,Y,Northeast,0-5yrs,Medium,0,1,40000,0,40000,131070
9,3460,1,N,7,8,External,Automotive,N,N,Southeast,10+yrs,Small,1,0,21000,21000,0,206488
9,3461,2,Y,7,,External,Automotive,N,Y,West,6-10yrs,Medium,1,0,32000,32000,0,59275
9,3462,1,N,7,8,External,Automotive,N,N,Northeast,0-5yrs,Small,1,0,21000,21000,0,51105
9,3463,1,N,7,8,External,Automotive,N,Y,Southwest,0-5yrs,Medium,0,1,40000,0,40000,71998
9,3464,2,Y,7,,External,Automotive,N,Y,Midwest,0-5yrs,Medium,1,1,72000,32000,40000,177690
9,3465,2,Y,7,,External,Automotive,N,Y,West,0-5yrs,Small,3,0,96000,96000,0,98705
9,3466,1,N,7,8,External,Automotive,N,N,Northeast,6-10yrs,Small,1,0,21000,21000,0,189083
9,3467,1,N,7,8,External,Automotive,N,Y,Midwest,10+yrs,Small,2,0,64000,64000,0,82062
9,3468,2,Y,7,,External,Automotive,N,N,West,0-5yrs,Small,1,1,50000,21000,29000,51515
9,3469,1,N,7,8,External,Automotive,N,Y,West,6-10yrs,Medium,2,1,104000,64000,40000,229367
9,3470,1,N,7,8,External,Automotive,N,N,Southeast,0-5yrs,Medium,1,0,21000,21000,0,130193
9,3471,1,N,7,8,External,Automotive,N,Y,West,0-5yrs,Large,0,3,120000,0,120000,159625
9,3472,1,N,7,8,External,Automotive,N,N,Southeast,0-5yrs,Small,0,1,29000,0,29000,16646
9,3473,2,Y,7,,External,Automotive,N,Y,Northeast,0-5yrs,Small,0,2,80000,0,80000,20093
9,3474,1,N,7,8,External,Automotive,N,N,Southwest,0-5yrs,Large,1,0,21000,21000,0,311503
9,3475,1,N,7,8,External,Automotive,N,N,Midwest,0-5yrs,Medium,0,2,58000,0,58000,71020
9,3476,2,Y,7,,External,Automotive,N,Y,Southeast,0-5yrs,Medium,1,1,72000,32000,40000,42346
9,3477,2,Y,7,,External,Automotive,N,Y,Southeast,10+yrs,Large,2,1,104000,64000,40000,42603
9,3478,2,Y,7,,External,Automotive,N,N,Southeast,0-5yrs,Small,2,1,71000,42000,29000,50639
9,3479,1,N,7,8,External,Automotive,N,N,West,0-5yrs,Small,1,0,21000,21000,0,138499
9,3480,2,Y,7,,External,Automotive,N,N,Northeast,0-5yrs,Medium,1,1,50000,21000,29000,206396
9,3481,1,N,7,8,External,Automotive,N,Y,Southeast,0-5yrs,Small,1,0,32000,32000,0,24421
9,3482,2,Y,7,,External,Automotive,N,Y,Southeast,0-5yrs,Medium,1,1,72000,32000,40000,32614
9,3483,1,N,7,8,External,Automotive,N,Y,Midwest,6-10yrs,Medium,0,2,80000,0,80000,85032
9,3484,1,N,7,8,External,Automotive,N,N,Southeast,0-5yrs,Small,1,0,21000,21000,0,241170
9,3485,1,N,7,8,External,Automotive,N,N,Southeast,6-10yrs,Small,1,1,50000,21000,29000,124382
9,3486,1,N,7,8,External,Automotive,N,Y,Southwest,0-5yrs,Medium,1,1,72000,32000,40000,263584
9,3487,1,N,7,8,External,Automotive,N,N,Midwest,0-5yrs,Small,0,1,29000,0,29000,39426
9,3488,1,N,7,8,External,Automotive,N,N,Northeast,0-5yrs,Large,1,0,21000,21000,0,81262
9,3489,1,N,7,8,External,Automotive,N,N,West,0-5yrs,Small,0,1,29000,0,29000,46296
9,3490,1,N,7,8,External,Automotive,N,N,Northeast,0-5yrs,Small,1,0,21000,21000,0,48879
9,3491,2,Y,7,,External,Automotive,N,Y,Northeast,0-5yrs,Small,1,0,32000,32000,0,133731
9,3492,1,N,7,8,Internal,Automotive,N,Y,Southwest,6-10yrs,Large,1,0,32000,32000,0,340744
9,3493,1,N,7,8,Internal,Automotive,N,Y,Southwest,6-10yrs,Medium,2,2,144000,64000,80000,179460
